RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2219,1795,74,0,2500,270,1000,500,55000,55000,338000,
2221,1794,74,0,2500,270,1000,500,55000,55000,335000,
2221,1793,74,0,2500,270,1000,500,55000,55000,335000,
2222,1792,74,0,2500,270,1000,500,55000,55000,335000,
2223,1791,74,0,2500,270,1000,500,55000,55000,332000,
2222,1790,74,0,2500,270,1000,500,55000,55000,332000,
2222,1791,74,0,2500,270,1000,500,55000,55000,332000,
2224,1791,74,0,2500,270,1000,500,55000,55000,333000,
2224,1791,74,0,2500,270,1000,500,55000,55000,333000,
2225,1790,74,0,2500,270,1000,500,55000,55000,331000,
2226,1789,74,0,2500,270,1000,500,55000,55000,331000,
2227,1789,74,0,2500,270,1000,500,55000,55000,331000,
2228,1789,74,0,2500,270,1000,500,55000,55000,328000,
2228,1788,74,0,2500,270,1000,500,55000,55000,328000,
2229,1787,74,0,2500,270,1000,500,55000,55000,326000,
2230,1788,74,0,2500,270,1000,500,55000,55000,326000,
2230,1788,74,0,2500,270,1000,500,55000,55000,326000,
2231,1787,74,0,2500,270,1000,500,55000,55000,325000,
2230,1787,74,0,2500,270,1000,500,55000,55000,325000,
2231,1785,74,0,2500,270,1000,500,55000,55000,325000,
2233,1785,74,0,2500,270,1000,500,55000,55000,325000,
2234,1785,74,0,2500,270,1000,500,55000,55000,325000,
2235,1785,74,0,2500,270,1000,500,55000,55000,321000,
2235,1785,74,0,2500,270,1000,500,55000,55000,321000,
2236,1785,74,0,2500,270,1000,500,55000,55000,319000,
2236,1784,74,0,2500,270,1000,500,55000,55000,319000,
2236,1784,74,0,2500,270,1000,500,55000,55000,319000,
2236,1784,74,0,2500,270,1000,500,55000,55000,319000,
2238,1783,74,0,2500,270,1000,500,55000,55000,319000,
2239,1784,74,0,2500,270,1000,500,55000,55000,316000,
2239,1783,74,0,2500,270,1000,500,55000,55000,316000,
2239,1783,74,0,2500,270,1000,500,55000,55000,316000,
2239,1783,74,0,2500,270,1000,500,55000,55000,316000,
2239,1783,74,0,2500,270,1000,500,55000,55000,316000,
2241,1781,74,0,2500,270,1000,500,55000,55000,316000,
2243,1783,74,0,2500,270,1000,500,55000,55000,314000,
2243,1783,74,0,2500,270,1000,500,55000,55000,314000,
2244,1783,74,0,2500,270,1000,500,55000,55000,311000,
2244,1782,74,0,2500,270,1000,500,55000,55000,311000,
2244,1781,74,0,2500,270,1000,500,55000,55000,311000,
2243,1780,74,0,2500,270,1000,500,55000,55000,311000,
2244,1780,74,0,2500,270,1000,500,55000,55000,311000,
2245,1781,74,0,2500,270,1000,500,55000,55000,310000,
2248,1778,74,0,2500,270,1000,500,55000,55000,310000,
2249,1792,74,0,2500,270,1000,500,55000,55000,310000,
2248,1791,74,0,2500,270,1000,500,55000,55000,306000,
2248,1792,74,0,2500,270,1000,500,55000,55000,306000,
2249,1777,74,0,2500,270,1000,500,55000,55000,307000,
2249,1777,74,0,2500,270,1000,500,55000,55000,307000,
2251,1776,74,0,2500,270,1000,500,55000,55000,307000,
2251,1775,74,0,2500,270,1000,500,55000,55000,304000,
2251,1775,74,0,2500,270,1000,500,55000,55000,304000,
2252,1774,74,0,2500,270,1000,500,55000,55000,304000,
2253,1775,74,0,2500,270,1000,500,55000,55000,303000,
2253,1774,74,0,2500,270,1000,500,55000,55000,303000,
2254,1774,74,0,2500,270,1000,500,55000,55000,302000,
2254,1774,74,0,2500,270,1000,500,55000,55000,302000,
2255,1773,74,0,2500,270,1000,500,55000,55000,302000,
2256,1773,74,0,2500,270,1000,500,55000,55000,300000,
2257,1773,74,0,2500,270,1000,500,55000,55000,300000,
2257,1773,74,0,2500,270,1000,500,55000,55000,298000,
2257,1773,74,0,2500,270,1000,500,55000,55000,298000,
2258,1774,74,0,2500,270,1000,500,55000,55000,298000,
2259,1772,74,0,2500,270,1000,500,55000,55000,297000,
2260,1771,74,0,2500,270,1000,500,55000,55000,297000,
